name,time,hex,type,星上时间-秒,毫秒,主测控数传状态,备测控数传状态,主GNSS状态,备GNSS状态,主DCS状态,备DCS状态,主VDES状态,备VDES状态,ADSB状态,扩展板状态,能源安全,备用1,备用2,母线电压,母线电流,蓄电池电流,蓄电池电压,单体1电压,单体2电压,单体3电压,单体4电压,单体5电压,单体6电压,单体7电压,上注指令接收计数,上注指令执行计数,上注指令错误计数,备用3,备用4,备用5,上注指令码编号,整星能源状态,转姿控能源安全标志,整星能源模式
0x3030,1730767354340000000,0cdfeffa352600000008af32820e000bd70bc60c480b600c030c870c1e0000000000000000000016,0,2024-11-05 00:42:34,340.15000000000003,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.435306884765623,2.17853125,-0.3100156249999983,29.613090812499863,4.2104325744628905,4.224640673828126,4.2313183691405465,4.2383037890625,4.247065124511719,4.263596844482422,4.311926999511719,0,0,0,0,0,0,0x00000000,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767355340000000,0cdfeffb352600000008b22d830e050bbb0bb20c3a0b6b0c110c950c1a0000000000000000000016,0,2024-11-05 00:42:35,340.15000000000003,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.47466357421875,1.964078125,-0.4805234374999969,29.65396286999498,4.173384698486328,4.197197802734376,4.213068859863203,4.253720802001953,4.266000705566407,4.281532720947266,4.3065112329101565,0,0,0,0,0,0,0x00000000,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767356340000000,0cdfeffc352600000008b130830e050bd30bc60c3c0b6c0c020c9a0c190000000000000000000016,0,2024-11-05 00:42:36,340.15000000000003,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.461544677734373,2.09275,-0.4805234374999969,29.65396286999498,4.205140020751953,4.224640673828126,4.215675932617109,4.2551223486328125,4.245712583007813,4.287938391113282,4.305157291259766,0,0,0,0,0,0,0x00000000,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767357340000000,0cdfeffd352600000008b433820e020bdb0bbb0c320b5e0c020c970c170000000000000000000016,0,2024-11-05 00:42:37,340.15000000000003,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.5009013671875,2.221421875,-0.3100156249999983,29.629439635497917,4.215725128173828,4.209547094726563,4.202640568847578,4.2355006958007815,4.245712583007813,4.284094989013672,4.302449407958985,0,0,0,0,0,0,0x00000000,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767358340000000,0cdfeffe352700000008b12f830e040bc20bc80c380b650c110c930c170000000000000000000016,0,2024-11-05 00:42:38,340.175,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.461544677734373,2.049859375,-0.4805234374999969,29.64578845849596,4.182646667480468,4.227384960937501,4.210461787109296,4.245311522216797,4.266000705566407,4.27897045288086,4.302449407958985,0,0,0,0,0,0,0x00000000,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767359340000000,0cdfefff352700000008b62f830e020be10bc40c400b720c0c0c950c190000000000000000000016,0,2024-11-05 00:42:39,340.175,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.52713916015625,2.049859375,-0.4805234374999969,29.629439635497917,4.223663958740235,4.2218963867187504,4.2208900781249215,4.263531628417969,4.259237998046875,4.281532720947266,4.305157291259766,0,0,0,0,0,0,0x00000000,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767360340000000,0cdff000352700000008b92e830e090bd70bd10c390b620c0d0ca30c250101000000001507070016,0,2024-11-05 00:42:40,340.175,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.56649584960937,2.00696875,-0.4805234374999969,29.686660515991075,4.2104325744628905,4.239734252929688,4.21176532348625,4.241106882324218,4.2605905395507815,4.29946859741211,4.321404591064454,1,1,0,0,0,0,0x15070700,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767361340000000,0cdff001352700000008b62e840e060bc70bb60c400b630c1a0c930c210101000000001507070016,0,2024-11-05 00:42:41,340.175,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.52713916015625,2.00696875,-0.6510312499999991,29.662137281494005,4.189262359619141,4.2026863769531255,4.2208900781249215,4.242508428955079,4.278173579101563,4.27897045288086,4.315988824462891,1,1,0,0,0,0,0x15070700,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767362340000000,0cdff002352800000008b234820e020bb80bbd0c460b5f0c090c9a0c1a0101000000001507070016,0,2024-11-05 00:42:42,340.20000000000005,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.47466357421875,2.2643125,-0.3100156249999983,29.629439635497917,4.169415283203125,4.212291381835938,4.22871129638664,4.236902242431641,4.255180373535157,4.287938391113282,4.3065112329101565,1,1,0,0,0,0,0x15070700,1能源充足（搭载载荷加电）,能源充足,正常模式
0x3030,1730767363340000000,0cdff003352800000008b52e840e060bda0bc80c4a0b5c0c080c990c1d0101000000001507070016,0,2024-11-05 00:42:43,340.20000000000005,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,未发生,0,0,29.514020263671878,2.00696875,-0.6510312499999991,29.662137281494005,4.214401989746094,4.227384960937501,4.233925441894453,4.232697602539062,4.25382783203125,4.286657257080079,4.310573057861328,1,1,0,0,0,0,0x15070700,1能源充足（搭载载荷加电）,能源充足,正常模式
