name,time,hex,type,ZTMV001-遥测请求指令计数,ZTMV002-正确指令计数,ZTMV003-错误指令计数,ZTMV004-最近执行指令码,ZTMV005-DSP复位计数,ZTMV006-AIS接收本振锁定指示,ZTMV006-VDE接收本振锁定指示,ZTMV006-VDE发射本振锁定指示,ZTMV006-功放功率选择,ZTMV006-1pps状态指示,ZTMV006-DSP程序来源,ZTMV006-FLASH1状态,ZTMV006-FLASH0状态,ZTMV007-发射机开关,ZTMV007-未定义,ZTMV007-CAN总线使用标识,ZTMV007-中频采集工作状态,ZTMV008-AIS1通道信噪比,ZTMV009-AIS2通道信噪比,ZTMV010-ASM1通道信噪比,ZTMV011-ASM2通道信噪比,ZTMV012-LAIS1通道信噪比,ZTMV013-LAIS2通道信噪比,ZTMV014-VDE1通道信噪比,ZTMV015-VDE2通道信噪比,ZTMV016-VDE3通道信噪比,ZTMV017-VDE4通道信噪比,ZTMV018-VDE5通道信噪比,ZTMV019-VDE6通道信噪比,ZTMV020-错误类型识别码,ZTMV021-错误计数,ZTMV022-DSP当前版本,ZTMV023-3.6V电源,ZTMV024-5.3V电源,ZTMV025-7.7V电源,ZTMV026-发射功率,ZTMV027-温度遥测,ZTMV028-数传接收计数,ZTMV029-AIS包计数,ZTMV030-LAIS包计数,ZTMV031-ASM包计数,ZTMV032-VDE包计数,ZTMV033-时钟校正,ZTMV034-下行业务帧余量,ZTMV035-下行业务帧计数,ZTMV036-信息转发计数,ZTMV037-备用
0x0A73,1730844958795000000,03ff6b02000302ff0000000000000000000000152100009241618e009900000000000100000000120ff00000000005ab0f0000000000,0,107,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,1,0,0,18,4080,0,0,0x05ab0f0000000000
0x0A73,1730844959795000000,03ff6c02000302ff0000000000000000000000152100009241618e009900000000000100000000190ff00000000005ab0f0000000000,0,108,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,1,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844960795000000,03ff6d02000302ff0000000000000000000000152100009241618e009900000000000100000000190ff00000000005ab0f0000000000,0,109,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,1,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844961795000000,03ff6e02000302ff0000000000000000000000152100009241618e009900000000000100000000190ff00000000005ab0f0000000000,0,110,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,1,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844962795000000,03ff6f02000302ff0000000000000000000000152100009241618e009900000000000100000000190ff00000000005ab0f0000000000,0,111,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,1,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844963795000000,03ff7002000302ff0000000000000000000000152100009241618e009900000000000100000000190ff00000000005ab0f0000000000,0,112,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,1,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844964795000000,03ff7102000302ff0000000000000000000000152100009241618e009900000000000100000000190ff00000000005ab0f0000000000,0,113,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,1,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844965795000000,03ff7202000302ff0000000000000000000000152100009241618e009900000000000100000000120ff00000000005ab0f0000000000,0,114,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,1,0,0,18,4080,0,0,0x05ab0f0000000000
0x0A73,1730844966795000000,03ff7302000302ff0000000000000000000000152100009241618e009900000000000100000000120ff00000000005ab0f0000000000,0,115,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,1,0,0,18,4080,0,0,0x05ab0f0000000000
0x0A73,1730844967795000000,03ff7402000302ff0000000000000000000000152100009241618e009900000000000100000000190ff00000000005ab0f0000000000,0,116,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,1,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844968795000000,03ff7502000302ff0000000000000000000000152100009241618e009900000000000100000000190ff00000000005ab0f0000000000,0,117,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,1,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844969795000000,03ff7602000302ff0000000000000300000000152100009241618e009900000000000200000000180ff00000000005ab0f0000000000,0,118,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,9.542425094393248,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,2,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730844970795000000,03ff7702000302ff0000000000000000000000152100009241618e009900000000000200000000180ff00000000005ab0f0000000000,0,119,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,2,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730844971795000000,03ff7802000302ff0000000000000000000000152100009241618e009900000000000200000000190ff00000000005ab0f0000000000,0,120,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,2,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844972795000000,03ff7902000302ff0000000000000000000000152100009241618e009900000000000200000000190ff00000000005ab0f0000000000,0,121,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,2,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844973795000000,03ff7a02000302ff0000000000000000000000152100009241618e009900000000000200000000190ff00000000005ab0f0000000000,0,122,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,2,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844974795000000,03ff7b02000302ff0000000000000000000000152100009241618e009900000000000200000000180ff00000000005ab0f0000000000,0,123,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,2,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730844975795000000,03ff7c02000302ff0000000000040000000000152100009241618e009900000000000300000000180ff00000000005ab0f0000000000,0,124,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,12.041199826559248,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,3,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730844976795000000,03ff7d02000302ff0000000000000000000000152100009241618e009900000000000300000000190ff00000000005ab0f0000000000,0,125,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,3,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844977795000000,03ff7e02000302ff0000000000000000000000152100009241618e009900000000000300000000190ff00000000005ab0f0000000000,0,126,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,3,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844978795000000,03ff7f02000302ff0000000000000000000000152100009241618e009900000000000300000000180ff00000000005ab0f0000000000,0,127,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,3,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730844979795000000,03ff8002000302ff0000000000000000000000152100009241618e009900000000000300000000180ff00000000005ab0f0000000000,0,128,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,3,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730844980795000000,03ff8102000302ff0000000000000000000000152100009241618e009900000000000300000000190ff00000000005ab0f0000000000,0,129,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,3,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844981795000000,03ff8202000302ff0000000000000000000000152100009241618e009900000000000300000000190ff00000000005ab0f0000000000,0,130,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,3,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844982795000000,03ff8302000302ff0000000000000300000000152100009241618e009900000000000400000000180ff00000000005ab0f0000000000,0,131,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,9.542425094393248,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,4,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730844983795000000,03ff8402000302ff0000000000000000000000152100009241618e009900000000000400000000180ff00000000005ab0f0000000000,0,132,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,4,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730844984795000000,03ff8502000302ff0000000000000000000000152100009241618e009900000000000400000000120ff00000000005ab0f0000000000,0,133,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,4,0,0,18,4080,0,0,0x05ab0f0000000000
0x0A73,1730844985795000000,03ff8602000302ff0000000000000000000000152100009241618e009900000000000400000000120ff00000000005ab0f0000000000,0,134,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,4,0,0,18,4080,0,0,0x05ab0f0000000000
0x0A73,1730844986795000000,03ff8702000302ff0000000000000500000000152100009241618e009900000000000500000000190ff00000000005ab0f0000000000,0,135,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,13.979400086720377,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,5,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844987795000000,03ff8802000302ff0000000000000200000000152100009241618e009900000000000600000000190ff00000000005ab0f0000000000,0,136,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,6.020599913279624,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,6,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844988795000000,03ff8902000302ff0000000000000200000000152100009241618e009900000000000800000000190ff00000000005ab0f0000000000,0,137,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,6.020599913279624,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,8,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844989795000000,03ff8a02000302ff0000000000000300000000152100009241618e009900000000000900000000190ff00000000005ab0f0000000000,0,138,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,9.542425094393248,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,9,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844990795000000,03ff8b02000302ff0000000000000000000000152100009241618e009900000000000900000000180ff00000000005ab0f0000000000,0,139,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,9,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730844991795000000,03ff8c02000302ff0000000000000000000000152100009241618e009900000000000900000000180ff00000000005ab0f0000000000,0,140,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,9,0,0,24,4080,0,0,0x05ab0f0000000000
0x0A73,1730844992795000000,03ff8d02000302ff0000000000000000000000152100009241618e009900000000000900000000190ff00000000005ab0f0000000000,0,141,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,9,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844993795000000,03ff8e02000302ff0000000000000000000000152100009241618e009900000000000900000000190ff00000000005ab0f0000000000,0,142,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,9,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844994795000000,03ff8f02000302ff0000000000000000000000152100009241618e009900000000000900000000190ff00000000005ab0f0000000000,0,143,2,0,功率选择,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,关闭,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,9,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844995795000000,03ff9003000602ff8000000000000000000000152100009241618e009900000000000900000000190ff00000000005ab0f0000000000,0,144,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,9,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844996795000000,03ff9103000602ff8000000000000000000000152100009241618e009900000000000900000000190ff00000000005ab0f0000000000,0,145,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.58444875668539,0,0,9,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844997795000000,03ff9203000602ff8000000000000000000000152100009241618e009800000000000900000000190ff00000000005ab0f0000000000,0,146,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,9,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844998795000000,03ff9303000602ff8000000000000000000000152100009241618e009800000000000900000000190ff00000000005ab0f0000000000,0,147,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,9,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730844999795000000,03ff9403000602ff8000000000030000000000152100009241618e009800000000000a00000000190ff00000000005ab0f0000000000,0,148,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,9.542425094393248,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,10,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845000795000000,03ff9503000602ff8000000000000000000000152100009241618e009800000000000a00000000190ff00000000005ab0f0000000000,0,149,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,10,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845001795000000,03ff9603000602ff8000000000000000000000152100009241618e009800000000000a00000000190ff00000000005ab0f0000000000,0,150,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,10,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845002795000000,03ff9703000602ff8000000000000000000000152100009241618e1a9800000000000a00000000190ff00000000005ab0f0000000000,0,151,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,26,2.8951632102176177,0,0,10,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845003795000000,03ff9803000602ff8000000000000000000000152100009241618e009800000000000a00000000190ff00000000005ab0f0000000000,0,152,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,10,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845004795000000,03ff9903000602ff8000000000000000000000152100009241618e009800000000000a00000000190ff00000000005ab0f0000000000,0,153,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,10,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845005795000000,03ff9a03000602ff8000000000000000000000152100009241618e009800000000000a00000000190ff00000000005ab0f0000000000,0,154,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,10,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845006795000000,03ff9b03000602ff8000000000000000000000152100009241618e009800000000000a00000000190ff00000000005ab0f0000000000,0,155,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,10,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845007795000000,03ff9c03000602ff8000000000000000000000152100009241618e009800000000000a00000000190ff00000000005ab0f0000000000,0,156,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,10,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845008795000000,03ff9d03000602ff8000000000000400000000152100009241618e009800000000000b00000000190ff00000000005ab0f0000000000,0,157,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,12.041199826559248,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,11,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845009795000000,03ff9e03000602ff8000000000000000000000152100009241618e009800000000000b00000000190ff00000000005ab0f0000000000,0,158,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,11,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845010795000000,03ff9f03000602ff8000000000000000000000152100009241618e009800000000000b00000000130ff00000000005ab0f0000000000,0,159,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,11,0,0,19,4080,0,0,0x05ab0f0000000000
0x0A73,1730845011795000000,03ffa003000602ff8000000000000000000000152100009241618e009800000000000b00000000130ff00000000005ab0f0000000000,0,160,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,11,0,0,19,4080,0,0,0x05ab0f0000000000
0x0A73,1730845012795000000,03ffa103000602ff8000000000000000000000152100009241618e009800000000000b00000000190ff00000000005ab0f0000000000,0,161,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,11,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845013795000000,03ffa203000602ff8000000000000000000000152100009241618e009800000000000b00000000190ff00000000005ab0f0000000000,0,162,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,11,0,0,25,4080,0,0,0x05ab0f0000000000
0x0A73,1730845014795000000,03ffa303000602ff8000000000000000000000152100009241618e009800000000000b00000000190ff00000000005ab0f0000000000,0,163,3,0,发射机开关控制,2,锁定,锁定,锁定,4W,正常,FLASH1,有程序,有程序,开启,0,A总线,解调模式,error,error,error,error,error,error,error,error,error,error,26.444385894678387,30.370278797557752,没有错误,0,146,3.3515625,5.0015625,7.321874999999999,0,2.8951632102176177,0,0,11,0,0,25,4080,0,0,0x05ab0f0000000000
