name,time,hex,type,ZTMK100-年,ZTMK101-月,ZTMK102-日,ZTMK103-时,ZTMK104-分,ZTMK105-秒,ZTMK106-HEATH行编号,ZTMK107-HEATH列编号,ZTMK108-HEATH数据状态无效计数,ZTMK109-共用行号,ZTMK110-共用列号,ZTMK111-共用行列指示数据,ZTMK112-姿控模式切换计数,ZTMK113-姿控系统重启计数,ZTMK114-接收指令编号,ZTMK115-星务能源级别,ZTMK116-姿控卸载时长,ZTMK117-陀螺积分定姿时长,ZTMK118-姿态机动未完成异常计数,ZTMK119-姿态指向状态标志,ZTMK120-姿控切机请求标志,ZTMK121-磁力矩器X控制百分比,ZTMK122-磁力矩器Y控制百分比,ZTMK123-磁力矩器Z控制百分比,ZTMK124-太阳矢量X_body,ZTMK125-太阳矢量Y_body,ZTMK126-太阳矢量Z_body,ZTMK127-陀螺主备优先使用标志,ZTMK127-姿控异常自主判断,ZTMK127-自动对日自主切换,ZTMK127-星敏微分优先,ZTMK127-ACCMODE,ZTMK127-单轴对日,ZTMK127-自主防护启动开关,ZTMK127-供电自主切换,ZTMK128-星敏使用优先级,ZTMK128-姿态偏置是否启动,ZTMK128-进入SAA区域,ZTMK128-Y轮偏置启动标志,ZTMK128-陀螺基准有效标志,ZTMK128-陀螺校准流程启动,ZTMK128-过测站凝视允许标志,ZTMK128-连续偏航允许标志,ZTMK129-星敏工作模式,ZTMK129-星敏成像器件状态,ZTMK129-星敏时间戳有效标志,ZTMK129-星敏姿态有效标志,ZTMK129-星敏抗杂光功能开启标志,ZTMK129-星点提取状态,ZTMK129-星敏传输标志位,ZTMK130-星敏识别星个数,ZTMK131-星敏观测星个数,ZTMK132-星敏图像灰度均值,ZTMK133-星敏成像器件温度,ZTMK134-星敏曝光时间,ZTMK135-星敏A故障重启次数,ZTMK136-星敏B故障重启次数,ZTMK137-太敏故障重启次数,ZTMK138-磁强计故障重启次数,ZTMK139-主陀螺故障重启次数,ZTMK140-备陀螺故障重启次数,ZTMK141-X轮动量故障重启次数,ZTMK142-Y轮动量故障重启次数,ZTMK143-Z轮动量故障重启次数,ZTMK144-S轮动量故障重启次数,ZTMK145-单次轨控时间长度,ZTMK146-总轨控时间长度
0x090E,1730844985795000000,03ffb4051610180b010c050077447f0055120000005555ee090eebbb2163ff915188cc061817ff000c010000000a00000500000051,0,2024,11,5,22,16,24,11,1,12,5,0,119,68,127,0,85,18,0,0,指向正常,姿态正常,-18,9,14,-0.5189,0.8547,-0.0111,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,6,24,23,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730844989795000000,03ffb40516101c0b0624050077447f0055120000005555ec070febba2162ffab5188cc061817ff000c010000000a00000500000051,0,2024,11,5,22,16,28,11,6,36,5,0,119,68,127,0,85,18,0,0,指向正常,姿态正常,-20,7,15,-0.519,0.8546,-0.0085,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,6,24,23,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730844993795000000,03ffb4051610200b0624060000447f0055120000005555f30409ebb92162ffbf5188cc081a17ff000c010000000a00000500000051,0,2024,11,5,22,16,32,11,6,36,6,0,0,68,127,0,85,18,0,0,指向正常,姿态正常,-13,4,9,-0.5191,0.8546,-0.0065,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,8,26,23,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730844997795000000,03ffb4051610240b0926060000447f0055120000005555ec0c0febb92162ffdd5188cc081e17ff000c010000000a00000500000051,0,2024,11,5,22,16,36,11,9,38,6,0,0,68,127,0,85,18,0,0,指向正常,姿态正常,-20,12,15,-0.5191,0.8546,-0.0035,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,8,30,23,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845001795000000,03ffb4051610280b092607000d447f0055120000005555ed0a0eebb82162fff85188cc082017ff000c010000000a00000500000051,0,2024,11,5,22,16,40,11,9,38,7,0,13,68,127,0,85,18,0,0,指向正常,姿态正常,-19,10,14,-0.5192,0.8546,-0.0008,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,8,32,23,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845005795000000,03ffb40516102c0c093a07000d447f0055120000005555ed0b0debb8216200115188cc081e17ff000c010000000a00000500000051,0,2024,11,5,22,16,44,12,9,58,7,0,13,68,127,0,85,18,0,0,指向正常,姿态正常,-19,11,13,-0.5192,0.8546,0.0017,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,8,30,23,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845009795000000,03ffb4051610300c093a080017447f0055120000005555ef070cebb7216100275188cc082117ff000c010000000a00000500000051,0,2024,11,5,22,16,48,12,9,58,8,0,23,68,127,0,85,18,0,0,指向正常,姿态正常,-17,7,12,-0.5193,0.8545,0.0039,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,8,33,23,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845013795000000,03ffb4051610340d01ed080017447f0055120000005555ec0b0eebb72161003b5188cc081c17ff000c010000000a00000500000051,0,2024,11,5,22,16,52,13,1,237,8,0,23,68,127,0,85,18,0,0,指向正常,姿态正常,-20,11,14,-0.5193,0.8545,0.0059,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,8,28,23,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845017795000000,03ffb4051610380d01ed090091447f0055120000005555ec0b0eebb6216000515188dc092316ff000c010000000a00000500000051,0,2024,11,5,22,16,56,13,1,237,9,0,145,68,127,0,85,18,0,0,指向正常,姿态正常,-20,11,14,-0.5194,0.8544,0.0081,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,9,35,22,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845021795000000,03ffb4051611000d060d090091447f0055120000005555ec0b0eebb5215f00665188dc072116ff000c010000000a00000500000051,0,2024,11,5,22,17,0,13,6,13,9,0,145,68,127,0,85,18,0,0,指向正常,姿态正常,-20,11,14,-0.5195000000000001,0.8543000000000001,0.0102,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,7,33,22,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845025795000000,03ffb4051611040d060d0a0077447f0055120000005555ec0c0debb5215f007d5188dc071f16ff000c010000000a00000500000051,0,2024,11,5,22,17,4,13,6,13,10,0,119,68,127,0,85,18,0,0,指向正常,姿态正常,-20,12,13,-0.5195000000000001,0.8543000000000001,0.0125,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,7,31,22,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845029795000000,03ffb4051611080d09540a0077447f0055120000005555ed0c0debb4215e00925188dc092516ff000c010000000a00000500000051,0,2024,11,5,22,17,8,13,9,84,10,0,119,68,127,0,85,18,0,0,指向正常,姿态正常,-19,12,13,-0.5196000000000001,0.8542000000000001,0.0146,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,9,37,22,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845033796000000,03ffb40516110c0d09540b005d447f0055130000005555f00d0aebb4215e00aa5188dc071f16ff000c010000000a00000500000051,0,2024,11,5,22,17,12,13,9,84,11,0,93,68,127,0,85,19,0,0,指向正常,姿态正常,-16,13,10,-0.5196000000000001,0.8542000000000001,0.017,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,7,31,22,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845037796000000,03ffb4051611100d09540b005d447f0055130000005555ed0d0cebb4215d00bf5188dc071916ff000c010000000a00000500000051,0,2024,11,5,22,17,16,13,9,84,11,0,93,68,127,0,85,19,0,0,指向正常,姿态正常,-19,13,12,-0.5196000000000001,0.8541000000000001,0.0191,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,7,25,22,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845041796000000,03ffb4051611140d09540c003d447f0055130000005555ec0c0debb5215d00d75188dc062116ff000c010000000a00000500000051,0,2024,11,5,22,17,20,13,9,84,12,0,61,68,127,0,85,19,0,0,指向正常,姿态正常,-20,12,13,-0.5195000000000001,0.8541000000000001,0.0215,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,6,33,22,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845045796000000,03ffb4051611180101140c003d447f0055130000005555ee0a0bebb4215c00ea5188dc072016ff000c010000000a00000500000051,0,2024,11,5,22,17,24,1,1,20,12,0,61,68,127,0,85,19,0,0,指向正常,姿态正常,-18,10,11,-0.5196000000000001,0.8540000000000001,0.0234,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,7,32,22,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845049796000000,03ffb40516111c0101140d0056447f0055130000005555ee0b0bebb6215d01015188dc082716ff000c010000000a00000500000051,0,2024,11,5,22,17,28,1,1,20,13,0,86,68,127,0,85,19,0,0,指向正常,姿态正常,-18,11,11,-0.5194,0.8541000000000001,0.0257,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,8,39,22,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845053796000000,03ffb4051611200105ee0d0056447f0055130000005555ea100eebb7215c01175188cc092116ff000c010000000a00000500000051,0,2024,11,5,22,17,32,1,5,238,13,0,86,68,127,0,85,19,0,0,指向正常,姿态正常,-22,16,14,-0.5193,0.8540000000000001,0.0279,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,9,33,22,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845057796000000,03ffb4051611240105ee000100447f0055130000005555ee0b0bebb8215c01315188cc092616ff000c010000000a00000500000051,0,2024,11,5,22,17,36,1,5,238,0,1,0,68,127,0,85,19,0,0,指向正常,姿态正常,-18,11,11,-0.5192,0.8540000000000001,0.0305,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,9,38,22,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845061796000000,03ffb405161128020105000100447f0055130000005555ec0e0cebba215c014a5188cc0a2116ff000c010000000a00000500000051,0,2024,11,5,22,17,40,2,1,5,0,1,0,68,127,0,85,19,0,0,指向正常,姿态正常,-20,14,12,-0.519,0.8540000000000001,0.033,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,10,33,22,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845065796000000,03ffb40516112c02010501010c447f0055130000005555ea110eebbb215c01655188cc092116ff000c010000000a00000500000051,0,2024,11,5,22,17,44,2,1,5,1,1,12,68,127,0,85,19,0,0,指向正常,姿态正常,-22,17,14,-0.5189,0.8540000000000001,0.0357,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,9,33,22,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845069796000000,03ffb40516113002053901010c447f0055130000005555f10809ebbd215c01785188cc0a2116ff000c010000000a00000500000051,0,2024,11,5,22,17,48,2,5,57,1,1,12,68,127,0,85,19,0,0,指向正常,姿态正常,-15,8,9,-0.5187,0.8540000000000001,0.0376,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,10,33,22,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845073796000000,03ffb405161134020539020101447f0055130000005555ef0b0aebbd215c018f5188cc0b2216ff000c010000000a00000500000051,0,2024,11,5,22,17,52,2,5,57,2,1,1,68,127,0,85,19,0,0,指向正常,姿态正常,-17,11,10,-0.5187,0.8540000000000001,0.0399,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,11,34,22,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845077796000000,03ffb405161138030111020101447f0055130000005555eb0f0cebbe215b01a25188dc0b2515ff000c010000000a00000500000051,0,2024,11,5,22,17,56,3,1,17,2,1,1,68,127,0,85,19,0,0,指向正常,姿态正常,-21,15,12,-0.5186000000000001,0.8539,0.0418,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,11,37,21,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845081796000000,03ffb405161200030111030100447f0055130000005555ed0c0bebc0215b01b85188dc0c2315ff000c010000000a00000500000051,0,2024,11,5,22,18,0,3,1,17,3,1,0,68,127,0,85,19,0,0,指向正常,姿态正常,-19,12,11,-0.5184,0.8539,0.044,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,12,35,21,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845085796000000,03ffb4051612040305ec030100447f0055130000005555eb0f0cebc2215b01d35188dc0b1c15ff000c010000000a00000500000051,0,2024,11,5,22,18,4,3,5,236,3,1,0,68,127,0,85,19,0,0,指向正常,姿态正常,-21,15,12,-0.5182,0.8539,0.0467,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,11,28,21,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845089796000000,03ffb4051612080305ec040100447f0055130000005555e9130debc3215b01e75188dc0b1c15ff000c010000000a00000500000051,0,2024,11,5,22,18,8,3,5,236,4,1,0,68,127,0,85,19,0,0,指向正常,姿态正常,-23,19,13,-0.5181,0.8539,0.0487,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,11,28,21,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845093796000000,03ffb40516120c05010a040100447f0055140000005555eb110cebc5215a02005188cc0b1e15ff000c010000000a00000500000051,0,2024,11,5,22,18,12,5,1,10,4,1,0,68,127,0,85,20,0,0,指向正常,姿态正常,-21,17,12,-0.5179,0.8538,0.0512,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,11,30,21,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845097796000000,03ffb40516121005010a050100447f0055140000005555ea110cebc8215a02185188cc0b2215ff000c010000000a00000500000051,0,2024,11,5,22,18,16,5,1,10,5,1,0,68,127,0,85,20,0,0,指向正常,姿态正常,-22,17,12,-0.5176000000000001,0.8538,0.0536,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,11,34,21,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845101797000000,03ffb405161214050665050100447f0055140000005555ea100cebcb215b02315188cc0b2215ff000c010000000a00000500000051,0,2024,11,5,22,18,20,5,6,101,5,1,0,68,127,0,85,20,0,0,指向正常,姿态正常,-22,16,12,-0.5173,0.8539,0.0561,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,11,34,21,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845105797000000,03ffb405161218050665060100447f0055140000005555ed0e0aebcd215b02465188dc0c1f14ff000c010000000a00000500000051,0,2024,11,5,22,18,24,5,6,101,6,1,0,68,127,0,85,20,0,0,指向正常,姿态正常,-19,14,10,-0.5171,0.8539,0.0582,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,12,31,20,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845109797000000,03ffb40516121c06040b060100447f0055140000005555ee0d09ebd1215b02615188dc0b2514ff000c010000000a00000500000051,0,2024,11,5,22,18,28,6,4,11,6,1,0,68,127,0,85,20,0,0,指向正常,姿态正常,-18,13,9,-0.5167,0.8539,0.0609,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,11,37,20,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845113797000000,03ffb40516122006040b07010a447f0055140000005555eb110bebd4215b02785188cc0a2414ff000c010000000a00000500000051,0,2024,11,5,22,18,32,6,4,11,7,1,10,68,127,0,85,20,0,0,指向正常,姿态正常,-21,17,11,-0.5164,0.8539,0.0632,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,10,36,20,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845117797000000,03ffb40516122406050707010a447f0055140000005555ec100aebd5215a028d5188cc0b2914ff000c010000000a00000500000051,0,2024,11,5,22,18,36,6,5,7,7,1,10,68,127,0,85,20,0,0,指向正常,姿态正常,-20,16,10,-0.5163,0.8538,0.0653,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,11,41,20,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845121797000000,03ffb405161228060507080100447f0055140000005555ed0d0aebd8215a02a75188dc0b2513ff000c010000000a00000500000051,0,2024,11,5,22,18,40,6,5,7,8,1,0,68,127,0,85,20,0,0,指向正常,姿态正常,-19,13,10,-0.516,0.8538,0.0679,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,11,37,19,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845125797000000,03ffb40516122c080107080100447f0055140000005555ed0e09ebdb215a02c15188cc0b2413ff000c010000000a00000500000051,0,2024,11,5,22,18,44,8,1,7,8,1,0,68,127,0,85,20,0,0,指向正常,姿态正常,-19,14,9,-0.5157,0.8538,0.0705,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,11,36,19,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845129797000000,03ffb405161230080107090100447f0055140000005555e9130cebde215902d95188dc0b2412ff000c010000000a00000500000051,0,2024,11,5,22,18,48,8,1,7,9,1,0,68,127,0,85,20,0,0,指向正常,姿态正常,-23,19,12,-0.5154,0.8537,0.0729,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,11,36,18,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845133797000000,03ffb405161234080610090100447f0055140000005555ee0d09ebdf215902ee5188dc0c2311ff000c010000000a00000500000051,0,2024,11,5,22,18,52,8,6,16,9,1,0,68,127,0,85,20,0,0,指向正常,姿态正常,-18,13,9,-0.5153,0.8537,0.075,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,12,35,17,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845137797000000,03ffb4051612380806100a0100447f0055140000005555eb100aebe1215803035188dc0c2511ff000c010000000a00000500000051,0,2024,11,5,22,18,56,8,6,16,10,1,0,68,127,0,85,20,0,0,指向正常,姿态正常,-21,16,10,-0.5151,0.8536,0.0771,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,12,37,17,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845141797000000,03ffb4051613000901070a0100447f0055140000005555ef0c09ebe2215703175188dc0c2611ff000c010000000a00000500000051,0,2024,11,5,22,19,0,9,1,7,10,1,0,68,127,0,85,20,0,0,指向正常,姿态正常,-17,12,9,-0.515,0.8535,0.0791,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,12,38,17,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845145797000000,03ffb4051613040901070b0100447f0055140000005555e9130bebe52156032f5188dc0c2711ff000c010000000a00000500000051,0,2024,11,5,22,19,4,9,1,7,11,1,0,68,127,0,85,20,0,0,指向正常,姿态正常,-23,19,11,-0.5147,0.8534,0.0815,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,12,39,17,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845149797000000,03ffb4051613080906870b0100447f0055140000005555ec1009ebe8215603465188dc0b2411ff000c010000000a00000500000051,0,2024,11,5,22,19,8,9,6,135,11,1,0,68,127,0,85,20,0,0,指向正常,姿态正常,-20,16,9,-0.5144000000000001,0.8534,0.0838,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,设置,有效,开启,正常,A星敏,11,36,17,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845153797000000,03ffb40516130c0906870c0105447f0055150000005555eb110aebeb2155035e5188cc0b2511ff000c010000000a00000500000051,0,2024,11,5,22,19,12,9,6,135,12,1,5,68,127,0,85,21,0,0,指向正常,姿态正常,-21,17,10,-0.5141,0.8533000000000001,0.0862,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,11,37,17,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845157797000000,03ffb4051613100a010b0c0105447f0055150000005555eb120aebef215503765188cc0a2611ff000c010000000a00000500000051,0,2024,11,5,22,19,16,10,1,11,12,1,5,68,127,0,85,21,0,0,指向正常,姿态正常,-21,18,10,-0.5137,0.8533000000000001,0.0886,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,10,38,17,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845161797000000,03ffb4051613140a010b0d0100447f0055150000005555ee0c08ebf32155038e5188cc0a2111ff000c010000000a00000500000051,0,2024,11,5,22,19,20,10,1,11,13,1,0,68,127,0,85,21,0,0,指向正常,姿态正常,-18,12,8,-0.5133,0.8533000000000001,0.091,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,10,33,17,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845165797000000,03ffb4051613180a06220d0100447f0055150000005555f00b07ebf7215403a55188cc0b2311ff000c010000000a00000500000051,0,2024,11,5,22,19,24,10,6,34,13,1,0,68,127,0,85,21,0,0,指向正常,姿态正常,-16,11,7,-0.5129,0.8532000000000001,0.0933,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,11,35,17,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845169797000000,03ffb40516131c0a0622000200447f0055150000005555ea140aebfa215403bc5188cc0b1f11ff000c010000000a00000500000051,0,2024,11,5,22,19,28,10,6,34,0,2,0,68,127,0,85,21,0,0,指向正常,姿态正常,-22,20,10,-0.5126000000000001,0.8532000000000001,0.0956,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,11,31,17,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845173797000000,03ffb4051613200a0942000200447f0055150000005555eb1109ebfd215303d25188cc0b2111ff000c010000000a00000500000051,0,2024,11,5,22,19,32,10,9,66,0,2,0,68,127,0,85,21,0,0,指向正常,姿态正常,-21,17,9,-0.5123,0.8531000000000001,0.0978,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,11,33,17,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845177797000000,03ffb4051613240a0942010200447f0055150000005555eb1109ec01215303e85188cc0c2511ff000c010000000a00000500000051,0,2024,11,5,22,19,36,10,9,66,1,2,0,68,127,0,85,21,0,0,指向正常,姿态正常,-21,17,9,-0.5119,0.8531000000000001,0.1,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,12,37,17,255,0,12,1,0,0,0,10,0,0,5,0,0,81
0x090E,1730845181797000000,03ffb4051613280b010c010200447f0055150000005555ec1109ec04215303fb5188cc0c1e11ff000c010000000a00000500000051,0,2024,11,5,22,19,40,11,1,12,1,2,0,68,127,0,85,21,0,0,指向正常,姿态正常,-20,17,9,-0.5116,0.8531000000000001,0.1019,无效,有效,无效,有效,无效,无效,无效,有效,B星敏,无效,无效,无效,有效,无效,无效,无效,跟踪,异常,未设,有效,开启,正常,A星敏,12,30,17,255,0,12,1,0,0,0,10,0,0,5,0,0,81
